Centroid X µm,Centroid Y µm,DAPI: Cell: Mean,CD34: Cell: Mean,CD31: Cell: Mean,CD4: Cell: Mean,CD8: Cell: Mean,CD21: Cell: Mean,CD68: Cell: Mean,CD38: Cell: Mean,HLA-DR: Cell: Mean,CD3e: Cell: Mean,CD79a: Cell: Mean,Ki67: Cell: Mean,Bcl-2: Cell: Mean,MPO: Cell: Mean,CD20: Cell: Mean
7199.1,2343.3,1558.2828,142.5439,21.0526,1679.0482,148.0285,9.318,1449.1118,439.6601,230.7632,1591.1162,94.4254,24.4364,1588.386,158.0899,263.8772
7106.1,2343.3,3587.3735,358.3651,13.0498,2850.4109,251.4647,16.0041,2787.9875,1045.8755,588.8962,3195.0291,362.6847,42.1909,4345.2822,261.0415,1612.3776
7122.9,2344.6,3721.1584,353.4268,24.3415,2834.4553,352.3537,32.9837,3091.6829,1043.9878,571.6585,3336.821,422.2642,21.9228,5775.2725,260.1016,1568.4634
7079.6,2345,3645.1592,349.3714,12.8408,3192.604,155.1714,10.7061,2562.3062,1056.6,398.4653,3220.3142,388.7184,4.7714,4195.6123,237.5633,1644.5265
7072.6,2345,3933.925,416.2563,9.2688,2668.6125,194.0625,4.975,2332.6187,1190.9875,338.95,2583.95,418.5562,0.4437,4794.8687,280.0312,1720.175
7131.2,2346.7,2781.1416,276.8585,16.3962,2990.6699,215.1321,26.4623,3709.2312,959.6321,617.2642,2765.4199,373.6745,14.7406,4742.7407,211.1462,1743.1132
7087.7,2346.3,3127.4351,265.9886,19.0229,3375.145,155.9618,17.1145,3635.4541,893.958,541.3474,3089.7405,291.0076,18.0725,4237.8472,200.3702,1167.71
7208.6,2346.8,1060.6918,95.7368,14.1353,1203.8422,41.0752,6.7143,1001.5263,267.406,98.1203,1003.4361,44.218,8.2406,1026.0226,85.8421,169.9173
7216.1,2348.2,1531.866,156.9967,45.3301,2171.1929,33.3366,11.2288,1198.8562,387.3791,132.6144,2682.8367,82.4085,21.0163,2527.719,124.6536,157.3595
7064.2,2348,4102.1484,425.4901,10.5495,2640.8589,521.5421,6.6411,3070.4951,1267.7649,450.0223,3544.3118,414.8391,10.1906,4776.1807,269.4456,1530.3762
7101.1,2349.4,3985.1487,396.4286,17.0057,2821.8428,143.1229,24.2771,3275.8887,1058.5571,671.4343,3156.6487,383.2343,57.7543,5018.2773,241.6771,1223.6343
7157.1,2348.8,1909.0125,147.668,17.332,2956.2615,292.6598,24.9876,3689.0166,887.9709,433.8797,3471.1245,219.5394,20.3817,3847.7427,148.1992,1156.1743
7181.2,2349.1,2042.2686,195.6113,16.0389,2296.894,106.6784,19.8304,3392.7068,764.4064,398.636,2160.9224,225.5654,148.2509,3957.9187,165.1131,814.9046
7191,2348.4,1187.0448,97.5274,15.3433,2153.0996,33.801,9.7015,3148.0598,370.9154,355.2289,1776.01,86.2537,20.9104,2422.3831,87.3383,426.6766
7164.5,2348.6,2129.8601,205.335,23.51,2600.3799,434.25,30.11,3131.9199,997.215,462.58,2515.5249,276.545,23.295,4566.1201,167.84,1199.5601
7114.3,2349.6,3452.1633,311.6253,19.1438,3411.2571,317.8039,23.8497,3652.1155,945.8932,557.5272,4169.4727,368.4379,22.6362,5689.5054,228.6449,1602.6166
7149,2349.6,2399.8203,214.966,24.0194,2590.8447,235.7864,35.5485,3928.7717,879.9466,511.2816,2284.3787,361.966,40.4126,4694.5923,176.3641,1610.5729
7029.7,2350.4,4351.377,448.1414,13.799,2892.7444,403.3052,8.5806,2997.4441,1289.5533,455.6551,3999.7146,421.2184,53.2308,4953.042,278.3871,1264.124
7053.3,2350.5,4166.7896,414.6015,10.5902,2301.688,293.4135,12.8158,2629.5225,1220.094,455.9323,2705.6316,414.8835,156.2481,4523.5864,272.8647,1308.1542
7127.1,2351.7,2649.8201,248.4656,22.8042,3140.9048,190.9894,23.5026,5600.0527,845.381,576.5979,2382.5662,338.2222,10.9206,4658.5186,222.6984,1723.8889
7081.4,2351.4,3489.7158,301.3789,11.2737,2968.2104,262.8421,17.8526,3154.2422,1022.9895,439.0842,3286.6948,373.6316,7.9684,4747.5791,218.9263,1555.5895
7139.7,2352,2477.8369,214.3933,19.6091,2597.6689,316.789,31.9472,3655.8274,854.7026,609.9616,2784.8057,363.6811,29.976,5349.5107,180.3741,1705.7123
7074.2,2352.8,4245.8325,378.1799,8.9268,2502.2256,171.3171,12.1585,3104.125,1144.9603,466.7531,3039.6006,412.4512,73.6159,5072.3657,241.6372,1504.9025
7172.5,2352.5,2542.5872,232.3194,19.3342,2161.855,185.1966,27.6511,2418.1843,810.3342,513.6953,1970.1228,318.7494,72.5872,5664.5874,168.7027,972.6658
7092.4,2351.9,3169.9229,235.0215,14.5579,3088.3391,92.8026,26.9442,4910.1118,885.0129,798.0729,2893.6479,329.4549,356.8026,4659.0728,197.5966,1370.0386
7037.8,2352,3690.1838,342.3534,10.5548,3387.9683,317.3463,4.7244,4550.1733,1153.7633,585.5089,4164.5513,383.682,1.9293,5100.3145,256.5265,1646.9187
7044.8,2353,3385.5061,320.6707,11.4207,2898.3721,366.9573,5.9085,3221.0916,1169.183,383.0793,3432.4573,345.1707,0.2073,3876.2134,239.4939,1373.933
7191.9,2353.9,1273.7683,233.3781,57.7683,1503.3292,153.2012,29.7195,1561.0427,398.9146,429.7439,1491.5183,153.4085,15.561,2210.561,109.5793,858.3293
7067.9,2355.4,3549.5168,329.1348,8.5169,3219.0337,184.3708,6.9438,3690.0112,1117.2697,727.6741,3707.5955,365.5843,1.1124,3872.5056,254.7303,1744.9326
7061.5,2355.8,3592.3611,340.5854,14.5707,2775.8684,100.8732,5.2585,5026.9121,1161.1561,577.7122,2896.8196,322.5024,4.8634,3901.2634,227.6732,1308.9658
7085.9,2356.1,3516.0073,295.2704,14.2074,2913.2593,114.6519,22.2481,3133.7629,1015.3074,603.5407,3062.0815,371.9259,20.1926,5025.2964,212.6259,1556.3667
7207.4,2355.3,1567.6511,480.0775,57.5891,3409.3489,23.5039,12.7364,1688.6821,380.938,211.6899,2863.062,77.155,17.062,3999.3101,108.3488,360.7287
7119.2,2356.7,3567.1956,323.6397,26.941,2479.1304,194.7019,26.1056,3897.2639,994.6211,586.1615,2725.8975,357.6615,20.2857,5146.9722,247.0373,1232.5
7106.9,2356.6,2571.9543,223.6,15.2057,4121.9141,219.2629,21.7429,4462.1431,900.2057,776.0629,4004.0627,347.5428,10.8743,4587.2227,237.5314,2135.4629
7051.5,2357,4538.1665,440.6599,15.0238,3552.8774,132.4966,8.9864,3494.4795,1300.051,412.7619,3520.3843,404.6905,3.2347,4648.8911,272.6497,1449.8334
7148.8,2357.3,2564.4966,230.9497,21.5772,2983.9429,475.4195,35.6107,2674.3726,860.0604,550.6577,3305.8457,364.9396,18.0268,5884.188,183.5973,1693.4396
7095.8,2358.3,2923.1021,276.9728,12.2721,2961.8708,177.2449,16.7483,3127.1904,970.7755,443.2313,2950.5239,304.6054,239.9796,4610.3062,225.2721,1364.7415
7155.2,2358.7,2162.6702,203.6108,24.8162,3026.0107,319.1459,22.8378,2669.5188,885.3838,467.454,3219.708,248.2432,19.4703,4253.6704,170.1405,1279.573
7130.9,2358.1,2513.6711,216.5795,29.8571,2790.3936,391.9838,21.8949,6276.8623,901.0862,544.221,2589.9434,256.5175,15.7844,3770.1348,220.4609,1328.7871
7167.2,2358.9,1961.5027,280.672,47.1852,2322.1641,381.0688,16.4709,2596.365,701.291,327.6772,2509.074,160.0053,18.5397,3897.7302,146.9418,642.1376
7112.7,2359.2,2763.1548,199.0833,21.8214,3374.512,206.3095,19.7024,4990.1904,775.9643,753.4048,2945.5239,290.1429,11.0119,5197.4644,250.0119,1736.5596
7174,2359.6,2273.3459,278.218,32.218,2602.6316,272.4962,21.2782,2036.1204,689.797,286.7895,2872.2407,206.8496,32.2331,4070.2031,155.4211,655.3609
7090.3,2360.8,2824.3796,237.8671,9.6076,2855.4241,229.5063,13.9304,3154.3101,894.3924,641.3354,2733.9368,335.9051,22.443,4989.9365,196.0253,1638.962
7211.9,2359.9,1826.7278,329.4389,38.0111,2996.8999,113.7167,14.7611,1627.1777,542.5555,334.3833,2488.1167,169.3056,28.8889,3602.55,143.3722,643.4
7030.1,2359.6,3813.0664,347.5156,10.4062,2580.8398,209.3867,8.6289,3339.6953,1085.332,621.6016,2739.6562,426.9336,5.1992,5072.2383,284.2578,1691.3789
7187.8,2360.2,1079.0431,708.2414,132.431,816.0948,12.8017,12.5431,1769.819,231.9655,308.8793,620.8104,32.1121,16.4914,1562.181,64.6638,321.2586
7205.1,2360.5,1574.0192,710.4306,122.6124,1566.9426,51.8278,15.6986,2004.4928,425.7321,249.1053,1380.7799,99.3636,25.311,2436.1436,129.799,462.11
7078.3,2360.2,3746.791,311.9067,9.2015,2734.6194,197.4478,14.8545,3390.6194,975.2202,657.3843,3077.6902,390.2686,10.4664,5134.3022,217.3582,1977.7313
7161.2,2360.2,2610.2957,231.677,21.6576,2060.4902,410.7626,20.7821,2764.895,848.572,423.1323,2490.9495,240.144,24.3113,4178.7627,157,850.6226
7142.7,2361.4,2503.4905,222.0143,21.7381,2596.3096,651.0381,29.2762,2846.062,826.6238,615.5619,2927.5715,310.5333,17.8857,3996.6191,194.3095,1394.019
7068.3,2360.2,3962.6716,289.0931,11.2402,2941.6667,89.7206,13.1814,5334.7207,1008.1765,698.9216,2811.8381,391.1765,2.1765,5923.6079,226.2402,1618.6177
7198.7,2361.1,1385.3787,669.3713,114.3051,1162.25,98.8934,22.3051,1959.2279,376.0074,543.239,1160.6471,129.875,24.1507,2590.0994,104.7757,866.1508
7180,2361.2,1777.8042,407.014,56.6923,1249.8601,469.3147,10.4685,2720.0491,543.1608,360.0979,1405.7063,134.6923,25.021,2265.6714,129.5245,423.3706
7102.3,2361.1,2977.8679,289.7921,14.9901,3613.5544,267.3927,21.363,3617.5479,1021.7029,563.4092,3591.7161,355.7591,44.2772,4976.6074,238.9109,1915.7491
7040.5,2361.4,4155.897,387.1576,7.7248,3062.3171,105.6113,4.0861,3562.7563,1194.2374,681.9853,3258.6953,443.75,2.7542,5897.8403,275.6996,1947.8488
7123.9,2362.8,2893.5454,259.7329,21.3409,3928.1306,449.8409,20.1705,4317.9263,856.1761,550.358,4355.5,310.375,11.6705,5833.8809,211,1535.9716
7058.5,2362.3,3295.9407,313.6139,13.8812,2791.8911,92.802,7.2871,3906.2476,1091.5941,582.6733,2570.8318,362.5842,3.0297,3871.8318,579.9505,1652.5347
7216.4,2364.2,1410.9445,139.8958,30.5903,2549.25,432.625,22.4514,2321.8403,538.5764,551.2847,2057.9097,164.4931,22.1806,2989.4443,130.7569,922.4653
7111,2363.8,3440.1392,327.5563,21.6026,2992.3376,339.6954,22.6225,3383.6755,926.1722,481.9801,3145.5364,370.0464,21.8742,5331.9141,234.053,1239.894
7135.5,2365,2875.259,263.646,21.7956,2978.1606,418.208,22.854,3737.8284,953.8759,643.427,3832.635,311.8613,22.5255,5101.2881,223.8467,1509.9417
7051.9,2365.7,3997.5657,374.5895,13.6229,2950.6802,114.2554,10.6754,3376.5466,1169.2744,595.2291,3079.6492,432.4749,9.3294,6234.2651,313.7231,1623.0334
7066.4,2366,4609.918,459.5103,12.783,2335.0029,121.9443,18.5455,2670.959,1248.5865,551.0117,2628.9004,478.2053,4.8739,6133.6831,292.0235,1334.3783
7179.1,2366.3,1309.3823,175.3529,18.4118,1608.5588,41.1471,10.9706,5398,334.1471,437.7353,930.7941,56.7059,25.8824,1664.1471,118.5294,256.5588
7082.6,2366.1,2985.9128,292.2282,8.6443,1873.0134,155.2953,14.047,2799.4429,835.8658,495.7315,2044.3893,393.0134,36.8188,5246.5703,193.5302,1737.6443
7075.2,2366.5,5028.3423,531.4868,13.3947,2647.9736,171.8487,14.3421,2648.5132,1418.7894,526.0987,3371.5264,493.0855,16.1513,5979.8813,300.4868,1641.296
7193.4,2367.1,1067.7021,384.4468,55.4468,1593.6454,172.2128,18.7872,2388.1985,415.6099,460.844,1327.9929,94.7447,12.1277,2294.0425,98.5603,755.4255
7117.2,2367.7,3441.1379,343.522,21.0469,2577.1201,118.1672,34.1642,2930.9502,927.871,481.7331,2571.1936,449.2317,15.346,6148.5044,237.7126,1368.7771
7164.4,2367.9,2052.4441,221.3898,26.8881,2822.1831,485.8474,23.2,2742.4373,1085.5254,680.5661,2997.9897,255.8712,49.1322,4457.6475,174.861,1230.4305
7099.8,2367.7,3765.4961,350.5,17.5543,3557.5466,215.1046,20.3256,3116.9263,1072.0116,461.4535,4396.8994,384.4845,137.3217,4489.1704,237.2868,1491.876
7033,2368.8,4071.5806,374.2639,15.0821,3529.6892,175.044,9.5484,3293.2522,1171.9766,587.3079,3906.8445,405.912,154.1877,5055.0791,283.2551,1438.1378
7126.3,2368.4,3117.4353,261.2679,14.2105,2535.4976,84.4258,18.177,2702.0239,865.1483,543.6842,2648.1675,301.9474,20.7368,5186.7466,193.0383,1500.5693
7154,2369.1,2606.9358,215.4767,24.249,2955.5759,350.8911,23.57,5917.8872,966.1712,632.2335,3211.6382,252.4027,25.1634,3492.0857,166.6031,1261.3929
7143.8,2369.7,2410.0557,209.141,20.8787,3541.2952,442.6885,22.6098,4519.7344,879.9115,678.1705,3907.7803,283.6098,18.4066,4993.8101,183.7607,1484.0295
7089.9,2369.8,3007,349.489,41.5602,2490.2261,239.4595,23.9607,2619.7249,822.4447,444.0221,2571.0786,351.3022,24.5455,4651.1128,207.9312,1489.5897
7062,2370.6,3908.1177,357.4118,5.631,2537.3208,88.2834,6.6043,2986.9038,1077.7808,566.3315,2640.4812,443.7754,6.0374,6498.1177,259.6898,1626.476
7045.4,2371.3,3904.7446,349.6398,12.1505,2636.4463,195.2608,10.4113,3086.8872,1164.8064,665.8414,3094.0322,408.0511,16.5323,4579.5674,262.2957,1592.3495
7108.9,2371.3,3503.8,322.5138,20.2103,3438.7861,182.9621,24.431,2811.9863,984.5793,472.5,3912.6829,365.0138,30.5414,3922.5964,230.1276,1409.5724
7208.5,2370.4,1797.8907,174.993,27.7349,3431.7559,620.2837,24.7512,3150.7698,864.6326,470.9977,3986.0139,230.9256,22.8512,4704.5791,156.3395,1161.8419
7073.3,2373.1,3708.1011,449.2486,31.7404,2415.4236,78.2596,4.4973,2550.5383,1046.47,425.4208,2754.9316,411.306,146.153,4252.041,244.7951,1746.7623
7192.1,2372.5,1499.6648,168.9191,16.9017,2551.2371,349.659,23.6012,2116.1792,567.2081,423.5549,2426.104,172.4509,44.2254,3234.2773,136.8844,1159.4161
7132.9,2372.3,3295.115,301.0935,16.8561,2555.4819,168.8417,18.8489,2512.885,980.4784,652.5,2634.8381,320.6547,25.4532,4793.8022,222.0647,1337.0107
7102.7,2374.3,4061.8132,412.3855,21.6084,3535.7832,342,25.2771,2879.3674,1130.7229,478.0181,3619.3313,384.6807,36.6867,5554.8013,253.3494,1161.3434
7217.8,2373.6,1880.8025,127.6626,33.5144,3011.321,287.0823,22.3827,6510.6172,730.4691,435.9959,4118.0288,174.0082,215.1646,3890.7983,125.2634,1151.8271
7176.6,2374.2,2278.2234,266.6389,26.0903,3076.5083,398.5368,23.677,2516.4893,797.3848,444.2755,3469.5891,251.0261,21.7601,4780.9551,190.7696,1110.1901
7120.8,2375.1,3220.5823,311.0751,14.6103,2333.8027,113.0986,26.1878,2632,927.5728,629.1362,2698.5635,393.9202,27.2864,4422.7466,237.3333,1515.4883
7076.9,2376.6,2511.5068,1258.9452,518.9863,841.6165,17.4795,15.4795,2502.9041,677.8767,229.5616,893.9178,176.7534,20.8767,2030.2877,233.4521,326.4521
7058.6,2376.4,3211.1003,300.1135,6.2533,2079.5874,250.19,6.8406,2593.4563,951.2991,535.5895,2343.5588,408.0764,1.9672,5262.2881,223.7009,2076.3101
7200.8,2375.6,1836.4656,173.2,24.0138,3019.6553,771.4793,23.3414,2596.5276,716.0345,551.4621,3398.6587,222.1,25.2069,4775.6895,161.8,895.9552
7165.5,2377.1,2385.1353,218.4057,21.4037,3367.7397,523.1906,26.3176,2571.2212,869.1803,618.7869,4138.6211,301.6844,112.6639,4871.4141,178.5266,1357.4324
7142.7,2377.1,2726.9053,237.0616,24.6682,2737.1375,221.5071,32.6493,3736.635,865.7441,656.2749,2598.1565,371.9763,18.9431,5063.8198,183.1754,1637.071
7185.6,2377,2336.5376,221.6393,30.6098,3646.3508,492.7967,17.9934,2787.5574,799.3442,467.1476,4371.7539,202.9574,41.4623,3596.6853,176.2033,893.9082
7098.2,2378.1,3914.1326,401.0239,18.4085,3132.7241,155.2626,22.3263,2931.1858,1069.4749,403.5942,3436.3528,363.7719,24.2891,5015.3315,245.5332,1141.3501
7042,2377.4,4038.6738,376.2345,12.9245,2523.5337,265.5067,14.6846,3415.0378,1164.345,577.4474,2880.407,452.5364,8.6523,6181.6064,263.6873,1675.9137
7128.3,2378.3,3305.1912,296.0922,14.0239,2829.8772,227.4778,23,2508.2559,907.0512,662.5939,3063.1228,369.3925,22.5734,4037.4915,223.7782,1705.2218
7033.5,2378.2,3233.6345,273.4839,15.5986,2497.7742,121.8351,15.0824,3968.1218,915.2795,599.9893,2585.9534,349.4695,35.9283,5006.7886,235.7527,1574.9139
7137.7,2377.2,2721.8025,251.4321,17.1975,2411.0371,294.8766,23.0123,2681.9753,842.8025,576.8271,2409.3086,367.3087,13.5802,4839.5679,220.3704,1826.4073
7083.6,2377.9,2131.6804,649.6701,170.1237,758.4949,20.4948,17.0412,2409.7114,563.433,228.0928,726.0309,143.6701,19.299,1949.3711,197.134,232.5052
7152.3,2378.6,2885.0488,276.1267,23.0511,3059.7422,356.7711,23.3156,4314.2021,928.7022,745.2556,3669.4155,327.7533,28.5511,4162.0732,219.5,1344.3022
7194.2,2381,2371.1809,217.011,28.0438,3728.3672,559.6192,22.4575,2763.5754,838.1918,564.3945,4072.1973,213.3452,34.326,4712.189,170.4438,740.1069
7092.5,2381.5,3347.739,349.7124,19.806,2748.0435,183.3712,13.9064,3074.5317,911.9297,360.2843,3000.5786,327.0836,15.5184,5036.6523,220.4247,1104.7693
7176,2381.2,2637.4285,249.0536,23.4643,3242.7322,441.6875,31,2471.7769,993.6696,495.8393,3708.0894,337.4554,20.5179,5394.8569,207.8304,1559.75
7113.4,2381.7,3168.6375,283.0272,16.3179,2597.8435,189.5767,18.9856,2863.3386,912.5767,487.6885,3086.2092,340.4041,14.5,5209.2285,216.2109,1327.1102
7210.9,2382,2588.083,235.3677,23.6771,3020.8071,529.8834,29.296,2192.1704,877.9551,496.8834,3529.1501,325.0426,28.7892,4709.3052,182.1233,1339.1479
7069,2382.6,3506.7493,450.7076,22.5553,2642.4373,114.0713,1.8034,2655.9043,1096.575,355.5209,2722.3513,378.054,1.6806,3608.6633,243.9263,1435.8477
7046,2383.6,2644.3655,260.543,18.2554,1901.199,200.8011,5.8091,3308.0698,792.9705,568.4221,2046.7527,356.6237,0.7554,4355.4595,210.3414,1676.8199
7138.7,2383.5,2595.5652,235.5942,16.7029,2852.3044,403.1594,20.8877,3007.634,807.163,754.4022,2921.2246,376.5362,159.6485,4594.96,210.2935,1749.384
7204.1,2385,2205.9651,207.5473,28.5622,3369.6765,1433.8706,25.8706,1997.9353,883.1542,706.1244,4654.9502,219.2736,32.1393,3671.7363,172.3333,1203.209
7082.8,2384.4,3679.4224,396.7735,24.7201,2858.8118,68.5216,16.4224,2826.1604,1053.229,388.8422,2759.7607,372.6285,7.3461,4662.8447,242.9695,1059.252
7157.7,2385.5,2814.2676,238.3158,26.4912,3454.8376,633.4693,26.0921,3187.3115,880.8904,751.1754,4091.9736,311.2588,35.5395,4434.6621,199.7237,1263.4606
7147.2,2384.8,2657.2908,253.7801,15.4823,2970.5674,220.3192,19.5957,2659.9148,817.3972,648.539,2825.5532,347.5107,107.4681,4516.2979,197.0213,1310.7589
7127.7,2386.3,2525.1719,221.6187,29.7344,3489.0469,158.6687,14.9094,2880.6687,747.1656,724.5719,4312.6938,252.125,77.2469,4451.0186,191.2437,1146.1687
7031.4,2385.9,2607.0559,203.2279,8.4,2502.5488,113.1721,7.9767,3072.4187,730.0558,488.814,2290.2327,256.8372,4.507,3414.428,215.707,1410.8744
7061.5,2386.1,2776.0466,300.6523,5.2258,2241.4624,189.043,2.5341,2635.8567,890.4767,412.3835,2224.7598,336.6165,0.1613,3692.6523,229.0143,1659.3082
7184,2386,2313.3142,201.5608,25.5946,3529.9087,312.1588,18.8277,2833.7837,891.9426,469.027,3824.679,254.2263,20.8007,4308.4121,167.5135,1182.7871
7169.6,2386.9,2995.5491,240.942,21.2344,3234.6497,397.4241,31.7946,6123.4976,890.8281,678.4665,3472.5647,347.8504,94.2567,5498.2476,189.2433,1510.3795
7195.9,2388.9,2201.8418,196.6521,23.0097,4129.248,503.2336,19.7275,3054.5208,780.3942,570.6326,4451.6592,235.6667,33.1387,4318.0195,172.1217,1102.9659
7143.1,2389.7,2434.781,215.3238,15.4381,3205.4094,343.2381,23.9619,2502.8667,794.6953,1074.7047,3432.5715,401.9333,339.9238,4141.5142,245.4381,1624.8286
7178,2389,2275.6492,206.1937,21.1623,4587.4658,377.911,27.0262,2430.7905,987.2199,702.4659,4380.5186,286.2461,18.7487,3918.9478,193.4607,1958.0052
7075.7,2389.5,3810.6187,401.1868,9.4125,2447.9143,77.8483,9.4786,2988.354,1127.0934,410.3852,2494.9961,409.2412,2.8949,4745.1479,244.9805,1152.8716
7037.7,2389.1,3172.6885,325.2884,43.814,2708.3535,81.2419,10.0186,3382.8652,910.4047,525.2884,2962.9814,333.7721,3.5488,5176.2744,227.2884,1487.4093
7112.9,2389.8,3164.574,284.2306,18.3759,2527.248,358.1504,18.9799,2653.9976,951.411,413.1303,2915.2607,317.7494,85.2757,4136.6719,231.8221,1148.8596
7098.2,2390.1,3173.6238,293.664,26.4266,2939.3843,202.4145,16.2374,4112.793,897.8109,601.2656,3247.0645,324.0463,46.6982,4681.7524,277.6056,1318.2635
7150.3,2390.2,3306.1694,311.5466,22.3136,2816.4873,300.0212,25.1992,2465.0762,1025.5297,450.6822,3061.7373,344.4619,54.7458,5150.644,235.2373,1108.1864
7057,2389.7,2197.1216,201.9257,8.6351,2757.6487,71.8716,5.7162,3670.0271,647.3311,440.2162,2595.3242,212.5878,2.027,2586.3108,238.1013,1333.1418
7134.2,2392.6,2433.199,247.9616,23.2059,3260.6997,125.6667,12.4468,5771.9912,741.6771,1313.7295,2776.2495,254.8272,283.3002,3538.7627,183,1023.8028
7210.9,2391.7,2388.5063,216.4742,22.7452,3179.5742,394.3581,24.5226,2594.0161,846.5548,548.0484,3108.7258,316.4645,110.2613,4611.603,181.6871,1452.1646
7033.3,2393.8,2371.4285,179.3254,11.9048,2110.6667,31.4762,6.373,2748.8333,791.9603,362.8095,1996.119,214.6905,1.4206,2893.6985,137.7302,1143.6508
7085.3,2393.3,3826,407.5671,14.329,2398.6602,72.2965,12.8398,3108.948,1128.2122,499.2706,2725.1731,442.184,5.0671,4699.4893,246.368,1385.8766
7163.4,2393.6,2658.344,227.2977,44.4798,2670.2544,416.1763,21.0058,4730.3755,827.8006,614.2485,3460.2573,217.1908,31.2197,3737.7168,173.1329,775.448
7070.2,2393.2,3331.3547,307.9128,6.6337,2414.7327,135.0988,4.9942,2890.5989,1009.3895,411.0988,3429.1978,347.2558,0.8372,4058.2327,221.4186,1553.8837
7048.3,2393.5,1733.5135,975.277,386.2162,949.0811,22.2703,10.7365,2288.5068,388.5,176.8446,765.9932,85.0203,10.75,1893.6487,169.554,359.0067
7184.6,2393.6,2171.5762,199,24.4437,2993.3906,186.7086,28.3245,2561.1921,879.3907,500.6556,2910.8477,258.7152,24.2185,4513.457,162.7682,1221.7086
7156.5,2395,3454.7471,325.3281,26.0672,2469.4348,277.3518,25.8419,3430,984.0988,439.1146,3024.7944,347.9131,38,5328.9014,225.5257,815.0276
7122.6,2394.7,2795.5063,259.4936,24.6052,3938.9141,203.5966,18.8197,3786.0945,932.8627,870.6223,3733.0771,292.8627,171.5665,4020.5151,216.3305,1235.4077
7174.5,2396.3,2300.3076,189.3698,25.1716,3154.6184,453.3402,19.5769,3029.2664,777.2899,543.642,3165.0918,231.3787,34.574,4113.4585,153.8728,1147.8462
7109.4,2396.2,3809.9504,376.4205,24.7597,2934.4241,171.4488,24.1731,2689.4558,1100.3745,505.8198,3003.3782,404.583,24.6714,5308.8657,256.0954,1588.6184
7054.7,2397.7,3248.2996,300.0241,19.6337,3009.0188,120.2888,16.6283,2599.8796,858.7487,560.3823,2965.3127,370.3743,18.7834,4678.6147,210.4519,1559.7513
7199.9,2396.5,2368.3037,227.8601,21.8089,3009.6245,262.843,24.5188,2610.7849,761.2253,615.2833,2929.7407,292.5427,158.1468,4356.9521,180.3277,1083.0137
7062.1,2396,3215.9207,311.0899,8.0741,2612.5503,108.1323,8.8889,2530.2488,952.6349,492.7672,2901.2329,369.2963,1.6455,4599.0371,229.1587,1871.037
7148.7,2397.4,3012.5601,302.2444,17.6889,2402.6667,239.3156,20.9244,2521.271,875.3066,495.8089,2422.3955,345.12,30.0444,5206.1777,221.6133,1381.2
7100.4,2397.4,3851.6738,371.75,30.4565,2586.1631,152.4946,18.9348,2872.0381,1079.2065,701.8207,2867.8262,351.8152,262.5,4697.2935,265.5489,1009.3587
7070.9,2397.5,2811.0527,284.2222,7.7661,1960.2047,48.4912,6.193,2552.3508,910.0292,393.2632,2289.7837,295.3099,2.1988,3823.0818,218.3567,1271.0234
7042.1,2397.9,3492.8022,530.4844,220.1467,2599.3511,73.9956,11.3578,2424.3157,985.2311,447.6889,2834.4468,315.56,9.0222,4075.7756,234.3089,1005.9067
7190.4,2398.1,2548.4099,234.7186,23.8033,3298.4617,376.9426,23.2732,2883.5847,848.2213,591.6257,3308.7678,308.1913,40.459,4880.2979,179.3333,1169.6885
7210.6,2398.4,2469.9883,156.8713,23.2924,3091.4619,457.5555,24.3977,4169.8828,827.8772,558.1404,3287.3801,259.1696,26.2982,5090.3452,140.4094,1291.2924
7119.9,2399,2638.3359,193.9922,21.6484,2916.9531,120.6641,21.6797,5574.5391,745.4062,563.4453,2510.1016,287.9219,24.1016,4920.2344,159.6172,1236.1484
7080.2,2400,2530.1887,451.0408,237.648,2135.2805,74.0102,3.801,2185.0815,730.9286,331.4592,2201.2295,265.4235,1.4949,3126.7551,185.6888,1377.6327
7216.2,2400.2,2453.4578,232.3775,21.5422,3477.8071,604.7108,23.8635,2892.9397,903.1727,559.739,3949.1165,266.743,36.4056,3926.5342,188.5703,1040.2048
7113.8,2400.9,2549.4756,228.8171,17.939,4419.7197,246.4878,11.4268,4513.4756,835.0488,562.1464,3890.5854,272.0122,6.2073,3881.7073,185.8415,1936.3781
7143.1,2401.5,2505.2061,180.8914,17.1873,2697.5842,150.2434,18.2472,5242.0337,731.2247,494.824,2531.4907,205.2697,32.2434,3956.4531,184.2846,1077.2584
7107.8,2402.6,3126.2119,281.5163,23.7065,3732.7012,406.4565,17.0217,3191.7935,946.5217,485.5109,3798.5762,333.0272,9.837,4672.5161,210.8478,1585.6848
7090.8,2401,3818.6868,370.2947,25.8026,2957.2053,163.8474,12.6895,2965.2158,1050.7316,522.8737,3114.3657,435.3895,18.5026,5152.9844,250.0263,1507.7789
7136.2,2401.8,2502.2322,214.4008,15.5443,2720.0381,367.4177,17.7004,4157.5698,773.6877,658.27,2372.4514,283.9409,28.3249,5942.1816,189.9409,1508.5991
7073.4,2402.9,3100.616,364.796,101.156,2950.3401,63.696,6.096,2281.7439,894.548,472.348,3034.752,363.336,140.672,4659.0122,218.272,1511.652
7205.1,2402.6,2894.9414,269.1133,22.9375,3689.6758,399.0234,29.6406,2297.375,926.9609,429.4805,3446.1602,312.2422,33.207,5884.4141,185.9883,1160.6211
