Centroid X µm,Centroid Y µm,DAPI: Cell: Mean,CD34: Cell: Mean,CD31: Cell: Mean,CD4: Cell: Mean,CD8: Cell: Mean,CD21: Cell: Mean,CD68: Cell: Mean,CD38: Cell: Mean,HLA-DR: Cell: Mean,CD3e: Cell: Mean,CD79a: Cell: Mean,Ki67: Cell: Mean,Bcl-2: Cell: Mean,MPO: Cell: Mean,CD20: Cell: Mean
9112.6,2751.3,1655.5667,280.5167,0,1219.825,411.625,1627.4,1873.3833,667.025,1557.75,1056.6666,774.2333,37.2583,24595.2578,221.225,3189.55
8968.2,2751.2,1621.7688,163.7688,4.9595,1184.6012,94.7457,57.0173,1774.1735,465.7977,507.9191,917.6532,354.1676,14.3584,14222.8789,158.2832,2515.5435
8975.2,2751.3,1809.7679,170.704,0,1826.6479,522.944,70.024,2168.272,553.84,696.336,1978.5439,370.168,21.232,18912.3926,152.576,2218.4561
9188,2751.6,1034.4832,105.764,0,677.7977,120.9663,86.191,892.5281,154.2472,251.1461,404.2022,77.236,173.4494,4653.9326,66.3483,572.1124
9055,2752,2493.1667,265.8205,0,2482.7009,396.7009,124.5897,1603.4274,538.1368,312.9487,3074.4358,593.7222,17.047,19600.8281,212.5598,2179.97
9072.5,2751.7,2073.8818,235.5538,0.0108,1808.9624,152.3387,234.9086,2141.5054,570.4462,1189.4893,2074.6775,692.5269,850.8925,19498.8867,203.5,2556.9302
9165.6,2752.1,1742.1483,247.7603,0,1310.1924,282.3785,199.5268,2609.1135,439.5079,897.6846,1137.8138,509.0978,48.1136,20390.0469,161.2397,1820.5458
9175.7,2753,1746.4421,239.7614,0.1614,2616.9509,370.7228,149.593,2404.9368,471.7439,485.1228,2491.3369,314.2667,219.4281,11673.9863,164.9684,1176.3087
9129.8,2753.6,1986.5643,250.195,0.0124,3342.3071,238.2033,794.4108,1604.6349,592.0872,918.9087,3538.3279,519.4191,22.5892,20319.5234,201.5685,2612.5103
9083.7,2753.2,1335.6824,198.3378,0,889.4392,144.0405,528.9122,1328.8649,513.3108,1841.6689,943.8108,666.0541,83.9054,25826.2227,136.777,2736.9189
9118.8,2754.2,1841.3024,254.4961,0,1648.4302,326.1124,1472.5504,1696.9225,627.7365,1296.0504,1499.093,673.7248,30.6202,25532.457,193.7016,3541.8257
8986.9,2754.8,2062.9402,199.3952,0,2145.4072,163.8024,72.8922,1929.4611,574.012,568.3952,1443.479,636.1677,10.4251,25745.9512,146.0539,2447.437
8980.1,2755.1,1830.0571,212.4286,0.0095,1572.619,501.5143,76.4048,1884.5,449.0762,679.3428,1441.1143,569.6047,31.5952,30742.3242,133.0571,1955.3667
9101,2755.9,1998.6017,266.666,0,1590.8351,321.0214,1386.7816,1646.5931,625.3597,1638.015,1245.4668,712.6959,61.773,28297.4727,169.788,2773.5439
9075.8,2756.8,1816.1932,169.4664,6.1429,2092.3909,119.5882,239.9286,1912.8907,489.7353,1465.7983,2023.4327,665.1008,697.0588,17036.6641,165.8319,2498.2522
9007.1,2755.5,1911.871,240.1935,0.3742,1881.2968,356.129,87.671,2027.329,565.0968,1404.1548,1301.5032,449.3419,221.7226,17812.7617,187.5355,2271.9097
9060.2,2756.9,2480.053,258.3647,0,3023.053,211.9,124.4235,1508.0588,549.6,378.1765,3875.6528,569.9764,43.3647,16881.459,191.6235,1954.7177
9085.2,2757.5,1549.295,186,0,1128.3606,122.0492,545.2951,1333.0984,552,2284.2622,1376.3279,709.3771,52.8525,26306.459,109.5082,3798.6885
8995.4,2757.2,2282.9385,281.8099,0.0819,1734.1637,744.7397,72.1959,1836.5614,578.0877,457.0877,1677.1959,647.231,16.6959,27685.5254,189.1871,2242.4971
9023,2757.4,2365.4255,254.3385,7.0897,2880.9744,129.9,66.8385,1536.123,583.6436,659.4077,3459.1206,474.0821,159.141,13163.0791,181.5897,1807.9436
8971.2,2757.7,2213.8613,236.3992,0,3063.8696,139.9874,69.7815,1539.8152,472.9622,435.0462,3097.8235,484.3655,31.2479,17629.3984,154.8151,1694.5463
9146.7,2757.6,2059.498,269.1324,0.1561,1916.5256,1541.0869,793.5969,1844.1897,582.668,989.6067,2517.249,622.6166,24.3715,22918.9551,183.67,2797.9465
9160.8,2758.3,1819.0909,253.4296,2.2636,2536.3364,1269.6932,411.6545,1691.9955,535.0455,919.3682,3621.4341,477.8273,26.3841,19427.2617,193.0409,2565.0249
9090.7,2758.7,1528.1985,214.8315,0,2241.8801,172.9513,842.0974,1403.1498,530.1423,1340.412,1994.6293,588.9401,41.5693,21598.8008,185.3708,2815.3745
9180.8,2758.1,1590.5227,211.6288,0.0682,1592.6515,253.1061,134.5379,1402.8636,334.6288,304.1515,1029.8485,200.5303,83.2879,8054.9468,135.4848,968.4697
9066.4,2758.5,2084.2708,191.3958,0.5469,3148.5312,583.1094,141.8906,1678.8334,485.0729,457.6615,3611.4531,475.901,386.1406,14444.9424,150.4219,1813.7135
9014.1,2758.6,2379.5356,257.4955,0.0402,1756.5089,128.1473,92.5223,2105.1428,592.1071,540.4732,1144.7277,572.7902,37.4107,22050.2324,183.6116,1852.9197
9003.8,2759.9,2552.2627,234.5059,0.1765,1231.6471,1411.8862,77.2745,1836.4706,531.4549,281.7294,1642.4667,537.1373,20.2235,16516.0742,166.2471,1814.3059
8983.1,2759.6,1815.0923,168.4,0.0923,2331.677,611.0461,63.4,3474.4768,535.8,315.4923,2472.6924,357.8154,12.9538,15133.2617,156.9538,1972.2307
9051.8,2758.9,2324.2795,244.3858,0.0591,2555.063,248.6614,137.5118,1542.9843,514.7362,384.4331,2600.0198,525.9016,13.5354,20943.7754,188.4724,2052.9724
9040.7,2759,2216.6033,229.0633,0.0338,2890.6118,483.6751,99.6371,2560.2151,524.4219,457.3755,3390.8101,511.8776,28.1561,18792.6367,156.9958,1723.3882
9081.7,2759.9,1449.4479,146.2292,0,1920.7709,89.6979,333.8021,1439.5104,513.4896,1832.7916,1440.1459,580.2917,88.4062,19408,123.6875,3369.1355
9136.4,2760.4,1902.7291,236.9604,0,3120.8625,460.075,664.4021,1482.55,511.8937,761.5354,3365.5437,565.3958,42.9375,24830.4023,194.0854,2530.6167
9113.6,2760.5,1753.2603,256.7252,0,1887.0468,308.0702,1424.4036,1986.0117,644.807,1378.2106,1411.4152,715.4971,50.9269,30035.8887,192.2018,3055.7573
9032.7,2760.2,2462.9421,258.9674,0.0942,2959.884,137.1739,91.7138,2095.0725,605.2319,533.9746,3134.116,550.7029,33.7101,22068.0645,172.8841,1704.4637
8988.2,2762,2271.4541,276.4703,4.0216,3108.1135,212.9243,68.9081,2343.6865,601.8108,240.2541,2082.7297,425.3135,30.8649,14167.7295,188.8919,1049.9946
9172.1,2761.5,1959.7815,257.5331,0.7152,2073.4668,224.5662,201.3808,1634.3411,460.0265,592.8973,2383.0464,445.308,123.6854,19342.9336,162.8411,1844.5629
9186.4,2760.9,1934.6859,210.7273,0.0248,1937.3306,693.4876,108.1322,1466.9917,417.4793,251.8843,1874.5537,305.8347,216.3967,10507.1816,131.7273,828.9008
8976.3,2762.9,2013.8462,192.7376,0.0136,2505.1494,166.3394,78.3077,1827.2896,453.7014,471.19,3517.8823,443.9909,17.4163,21552.0234,185.448,2206.9863
9179.5,2762.9,1979.4182,251.1545,0,4131.8091,406.0454,167.1818,1602.8,528.6909,475.0545,4574.1455,392.1364,341.8546,12723.6904,177.8364,1509.5818
9124.8,2763,1351.9733,175.4286,0.0089,2034.1697,741.9464,810.8571,1317.2678,474.2321,1038,1975.4822,471.3661,68.3214,23304.7773,129.9375,2359
9074.6,2764.4,2221.8174,217.2395,23.8745,3732.8137,333.7909,181.3042,4656.7832,692.8023,837.6083,3705.2244,509.8213,130.5551,16114.8369,177.0228,2380.8706
9011,2764.3,2562.0454,259.5606,3.5833,2766.5681,208.0303,74.3258,2312.0378,696.3182,314.0303,2490.7046,496.394,10.8788,15592.9238,180.9015,1803.2122
9061.5,2764.1,2449.9368,252.5368,3.9263,2660.863,1760.6632,106.2316,1410.9369,650.7158,310.5895,4217.3369,605.2526,29.3579,14680.6846,140.4211,2164.842
9081.8,2764.8,1942.5814,230.124,8.2248,2369.7209,149.8062,209.2093,2251.3799,619.2713,1315.5736,1681.4574,677.1395,32.3566,24445.9453,202.4186,3149.3257
9046.6,2765.8,2036.3005,215.6096,0.3989,1785.7977,765.3568,94.9888,2868.3286,505.191,479.8624,2541.7837,438.2697,20.9185,22942.6348,143.6657,2208.8428
9067,2765.1,2223.0051,182.3456,1.911,3493.7068,1295,112.4084,1237.2408,512.0733,359.4764,5176.7593,344.5707,27.3717,11263.8428,141.267,1952.0524
9018.1,2765.5,2273.03,256.8844,2.201,3504.97,138.603,73.1105,1932.0553,723.8292,626.1357,2866.2009,406.8291,16.3266,13051.749,195.0854,2007.7085
9056.2,2765.6,2634.0417,275.4958,0.3292,1872.9375,247.1708,108.6792,1534.4625,582.3083,342.3333,2244.5208,569.8666,22.7583,16212.3496,187.1667,2083.6292
9115.1,2766.3,1833.5736,225.0812,0,3370.7766,334.6091,1493.3655,2062.8171,610.0609,1201.4974,2454.7666,506.8782,221.8325,23691.7051,192.8325,3468.8884
9028.7,2766,2210.5703,226.0121,0.004,3094.7229,153.261,88.9197,1569.4658,528.1727,638.2169,3174.53,512.9156,10.9799,20778.6953,201.2329,2360.0442
8999.2,2766.4,2481.2429,237.1107,10.9143,1168.1322,1970.2465,59.4,1882.0321,652.6464,337.1143,3345.1428,470.9393,30.2786,16300.832,201.5036,2089.3035
9183.7,2767.4,2327.1865,394.6684,10.5492,2793.373,597.7202,154.0415,1673.1761,511.5181,627.0414,3220.9792,606.7409,676.8809,26385.8867,157.7047,994.4197
8984.8,2767,2450.6624,192.7417,40.8411,3293.6357,85.4768,83.9205,1704.6953,336.6225,236.2517,3372.6025,249.5894,73.0397,9636.2188,103.8609,406.2914
9153.1,2766.3,2497.6875,345.5511,0.0284,2725.4658,623.1875,715.1761,1649.8693,578.9432,809.3125,3210.3977,640.1023,71.6875,22961.9824,214.8295,2157.051
9037.5,2766.7,1917.4312,153.4192,0.479,2290.7305,123.0239,86.3772,3650.988,492.6168,360.4491,2043.7065,419.018,27.1257,17850.6758,147.503,1454.2275
9163.8,2767.1,1763.5487,274.438,2.6903,1194.0841,580.7921,699.5797,1646.6327,472.4292,1001.9071,1265.7876,590.0752,108.9956,28769.3105,181.6947,2533.938
9146.5,2767,2498.4087,293.3317,0,1363.9519,1856.875,1046.1779,1776.2932,630.2115,824.1971,2840.1875,710.7836,79.8462,27714.6016,230.6635,2758.0095
9101.1,2766.9,2378.2229,280.9598,0.4405,2461.2712,286.392,788.8727,1589.9749,595.6215,803.9196,2215.8677,727.6047,95.4221,27487.1855,209.608,2363.6416
9131.4,2767.6,2001.5671,241.4179,13.2637,1664.801,4028.6021,691.5522,1483.4279,647.9154,1127.6517,3568.0696,410.2189,211.0896,17132.0352,215.9154,2374.2837
8990.2,2768.2,2065.3257,148.3139,18.6047,3164.0117,92.907,57.9419,1499.6163,342.7907,172.7674,2962.6047,258.1512,30.4186,12252.7559,140.5349,605.0698
9175.5,2768.3,2406,289.3318,4.5182,3795.1545,242.1545,173.6545,1574.5728,565.2818,603.8228,4917.0317,454.2909,528.4545,17204.5371,178.0045,1612.5319
9125.4,2769.6,2058.678,253.089,3.5805,1637.1271,2758.8179,652.3602,1535.2119,685.1483,1128.0509,3529.8982,499.4068,695.0932,18544.0293,197.911,2350.8982
8971.4,2769.1,1952.5519,211.9917,29.0747,2498.3486,187.8299,67.249,1554.2366,359.8299,386.3361,1942.2034,468.7137,31.7801,15678.7139,191.6307,2029.1121
9091,2769.1,2051.0405,234.7507,0.0783,1647.1624,134.2638,253.5884,1372.9363,452.6232,792.9942,1471.7275,649.113,24.0319,28480.7266,178.1652,2430.9216
9007.2,2770.3,2292.542,229.6226,0.7419,2069.8162,575.6516,61.2935,1619.7419,507.4581,483.4742,2691.3323,436.5452,15.1258,15142.542,166.1968,1529.0032
9139.7,2770.1,1829.2449,209.2653,0.0653,1711.1184,645.4857,902.4122,1417.9061,529.1469,870.947,1963.1796,549.8653,120.0776,23474.5664,162.2857,2413.0449
9158.3,2770.7,2072.3096,304.7952,0.1381,3464.1714,269.4,712.9,1652.6428,589.981,1001.4381,3739.5239,564.4714,26.4714,21196.6055,198.8381,2430.9856
9070.8,2770.8,1890.191,183.3949,0.051,2789.1274,1268.5669,163.4777,2738.0955,680.7197,602.6433,2778.3184,560.5988,12.1146,11725.127,193.465,2760.2612
9062.4,2771.2,2039.1556,211.3349,0.217,2571.7454,1007.8019,107.2547,1640.8066,674.1226,486.6038,2997.4104,517.0189,6.1368,19450.377,152.7406,2984.7688
9080.2,2771.5,1942.731,242.5091,0.0145,2169.3237,163.2073,184.7564,6381.8691,524.9018,613.9745,1641.7273,625.3672,18.5564,27688.6973,178.1636,2121.7891
8980.3,2770.9,2260.8049,220.689,6.1098,2881.6221,120.2927,84.8537,1492.5853,399.5366,364.1219,2972.5671,497.4512,46.9939,15312.0117,163.1646,920.9451
9014.8,2772.1,1822.3462,194.8248,8.4872,3924.7949,302.6068,65.1752,2414.2864,665.8632,780.718,4566.4487,306.718,17.9487,11476.6367,163.0043,1937.8035
9026.8,2771.7,2323.5823,239.2236,0.6751,1349.7004,204.1055,78.3544,1983.4641,555.6245,598.2448,1226.1309,490.481,13.5781,17052.3242,161.0633,2456.7974
9169,2772.7,2246.2527,302.2877,19.4526,1772.1895,906.4491,279.993,1641.4807,501.6772,926.0842,2236.1333,518.1088,358.0246,28744.832,176.1824,2657.6387
9038.8,2772.5,1826.7523,182.6376,0.5183,2339.2708,93.6835,80.1055,3014.6514,551.5275,422.8394,2324.8303,482.0229,20.8073,22381.2656,118.7202,1583.101
9054.1,2772.3,2094.6167,162.6833,2.0056,2889.561,143.3,84.1444,2079.5056,622.0889,259.3722,5729.311,276.0389,124.4944,10176.0273,114.9333,1797.7222
9119,2772,1894.1559,258.0043,0.1255,1805.4415,380.2468,525.5325,1480.2251,575.2987,1061.3334,1322.0347,574.0087,1820.8745,23019.0781,201.4675,3011.4458
9148.1,2773.3,1735.421,182.9053,0,2235.7317,698.3632,534.3052,1368.8053,477.3947,604.5316,2585.8738,479.9842,657.0632,17275.9004,141.1789,2397.3369
8998,2773,2405.665,278.6649,2.3299,1331.8969,437.7732,33.3969,1511.201,503.1289,443.4124,1557.6804,566.3145,6.7268,16268.4893,162.0155,1571.4897
8987.7,2774.2,2474.7275,211.2179,4.8482,3097.1558,129.6732,76.4942,1847.6498,561.8521,313.6615,3780.1011,498.6693,18.3658,18355.623,189.2607,1616.6615
9110.5,2774,2014.521,258.7425,0.018,2517.2036,776.0599,367.0629,1369.2006,509.1707,675.4521,2198.3923,701.3892,1198.8114,28726.291,179.2245,1972.7006
8975.2,2774.5,2657.8013,250.5843,3.2349,4016.2168,837.8976,94.5181,1626.765,504.0181,320.9277,4702.7529,558.4518,65.753,15550.6562,203.8434,968.488
9087.1,2774.9,2045.9034,209.0284,0,2711.0796,145.7784,208.6648,1657.1932,524.5568,526.0739,4202.3691,614.4659,7.2614,23388.0234,175.6193,2640.8467
9067.8,2775,1588.4337,210.6145,0.012,1885.506,881.2771,111.8795,2923.1567,497.4458,445.6385,1536.9036,454.8675,20.6867,14669.4336,184.6265,2117.7229
9177.2,2775.5,1851.6007,431.0104,19.9931,1533.5659,386.4097,162.1146,1644.0903,470.3993,822.2673,1458.9445,606.6805,157.3333,27578.9238,169.1389,1842.7952
9133,2776,1951.5787,245.7411,18.2665,2726.3884,1046.5609,376.4543,1473.7462,692.731,1101.5685,4713.1548,469.868,246.1345,19345.2988,182.9035,2413.373
9097.6,2775.8,1853.3234,246.3772,0.1557,1924.8982,377.6168,220.9701,1460.3772,475.9581,871.4072,1445.2875,601.2695,19.6946,27163.5156,186.1078,2753.7007
9186,2776.2,1747.0774,1194.5483,273.1678,1159.9161,1185.4839,194.2968,1897.9935,410.7419,594.8323,1624.7032,404,51.6323,16311.9746,180.8387,1582.9484
8968.1,2776.5,2302.0042,262.371,27.5887,1970.1572,854.6653,82.2258,1757.0201,478.7702,468.3629,2376.6775,473.5605,60.7702,16492.9355,206.1855,1203.5121
9157.5,2776.8,2341.7542,278.3497,5.0437,4285.9673,349.1585,313.9453,1711.9399,573.4973,780.1913,4311.3389,398.5683,42.0874,15599.3877,202.0984,1940.8032
9021.7,2777.4,2309.1575,246.6751,10.5279,1987.8655,190.4899,63.0711,2926.9365,554.3731,586.4238,2109.1091,437.7411,14.0888,17205.8828,175.2005,1787.429
8995.4,2777.5,2888.365,312.3175,9.8333,2439.9365,416.1984,65.5397,1893.7937,694.4127,510.254,3487.2144,736.1984,3.9286,24133.7617,265.0476,2718.4919
9032.6,2777.7,2025.8866,205.5504,0.0336,1869.9832,265.0168,64.4328,2560.5757,485.6513,572.0883,1765.8235,477.6597,15.5588,23087.2852,108.8403,1447.2731
9076.2,2777.8,1684.126,212.363,0,2403.5112,327.5037,115.0222,7035.1035,512.5778,475.3481,1818.4,514.9407,16.6593,21694.1855,164.5185,1902.4889
9162.9,2778.6,1955.0543,272.9891,0.0435,2560.1414,194.75,450.3044,1683.4674,639.1848,1408.1957,3062.8369,570.163,27.2935,19909.0977,170.0435,2479.6956
9055.9,2778.7,1783.0323,175.7449,1.9798,3670.0242,191.7085,78.0931,2088.9514,619.2105,381.2753,3905.0486,237.1903,369.9919,9087.0361,129,739.3361
9003,2778.5,2147.1182,196.1806,0.2569,2734.1042,577.4097,46.4931,4130.3262,548.9514,463.0208,3627.5625,316.243,14.0278,10131.9443,149.7292,1548.9722
9042.8,2778.2,2216.8284,193.5816,14.2218,1888.7949,106.318,72.6067,1971.1298,405.749,335.8745,1515.5272,431.1967,42.636,18358.6445,110.7322,966.6778
9105,2779,1979.4171,261.5508,0.2246,2111.1765,1850.7112,277.8984,1476.9037,636.1551,649.0695,2627.46,560.508,180.2032,26425.3418,198.9572,2360.7434
9091.3,2779.4,1951.9896,225.3177,0,1750.1459,172.3646,181.6615,1721.375,509.1667,919.0573,1974.7865,545.0938,15.4688,30878.8535,137.4323,2107.1094
9119.5,2779.6,2045.5824,270.804,0.6619,1542.179,465.2244,358.3579,1636.2755,630.8409,1141.6562,1487.0938,764.5795,130.0994,32464.9453,197.5966,2371.3977
9065.5,2780,2040.6725,249.8451,0.9824,2357.7219,329.5528,99.4789,4433.6655,512.9155,574.4296,1720.6902,677.0739,46.9577,20290.6094,152.1655,1295.8451
9138.9,2780.7,1517.0818,180.2893,2.6981,2477.1006,198.2704,278.283,1459.6855,622.9119,1249.8051,3188.4529,504.6667,163.9874,24244.1758,172.8805,2625.6604
9007.4,2780.9,1948.4286,195.5143,2.981,2721.3999,2307.7715,60.4571,2809.4475,666.3524,696.8476,4140.0571,237.819,31.4095,12242.5146,139.2667,1436.2572
9081.8,2781.2,2371.123,312.7154,0,1459.8693,530.3808,155.7923,1877.3961,566.5923,741.9269,1407.6461,726.1808,15.4615,33330.0781,214.1346,2160
8978.7,2781.5,2137.3591,238.1362,0.2441,2648.7981,422.3263,82.6338,2354.7651,494.2019,596.3873,2204.5586,549.1174,46.9648,21564.627,167.3592,1044.1432
8967.3,2782.4,1748.1678,133.4599,32.9343,1497.4233,1729.1022,78.8248,1695.4525,286.708,356.489,2474.1387,236.7153,53.8978,13560.4893,149.8175,703.7883
8996.7,2782.6,2396.9194,217.9409,0.0699,3281.9248,941.2312,67.9839,3805.7097,581.6882,363.5323,6229.8174,478.8279,15.4946,17469.709,224.3011,2176.3171
8988.5,2782,2581.7305,267.7553,0.0922,3776.7625,180.1702,87.4929,2362.5532,666.1702,392.4539,3462.344,629.4504,25.5071,21486.375,251.7731,1869.0851
9155.1,2782.2,2121.5552,236.0132,0,2690.6873,2005.652,289.6035,1526.652,602.2467,941.837,3688.9956,445.9515,21.859,14044.502,166.8326,2231.978
9185,2782.3,1958.4158,435.866,49.0137,1430.2921,820.8041,162.0412,3443.3127,548.9313,942.0378,1480.6873,564.4983,17.1031,25552.7207,187.2096,2773.3333
9096,2781.9,2343.3171,267.1342,0,2150.3538,228.061,159.3415,1608.9269,449.2805,640.7927,1714.2927,488.8049,7.3171,29795.8789,171.1219,1901.3781
9147,2782.5,2113.7688,230.3648,0.2378,3142.2444,243.4039,252.8567,1433.9479,560.6971,926.5538,4036.2249,449.1629,37.7524,15498.4102,174.4593,2550.2249
9101.3,2783.5,2642.7876,309.514,0.0447,2178.8491,526.2067,144.4469,1538,594.7374,567.6033,3072.3911,593.5587,35.9609,26416.3633,189.5251,1624.3296
9072.7,2783.7,2455.9851,259.597,0.6169,4126.373,249.1841,110.8259,3065.7014,644.5025,290.4328,3663.6917,444.607,30.4428,13836.3584,197.2985,1458.9104
9029.3,2784.2,2077.0349,262.5233,0.0407,1328.8314,288.8954,40.5581,2052.0059,548.7209,455.9477,1073.5349,503.9535,1.3023,22993.5059,201.9767,2214.3604
9013,2784.1,1916.4639,224.0987,4.1645,2022.204,357.8553,69.8783,4872.7466,596.4901,1087.5297,1469.3191,420.3388,16.102,21828.9434,163.2204,2197.8848
9162.4,2784.8,1779.0532,234.7692,0,1462.5266,642.2426,274,1589.1538,463.4083,1048.1538,1627.9349,625.5148,35.0651,23600.3203,154.7574,1858.2012
9047.7,2784.4,1959.6454,203.9752,1.5142,3144.4434,146.7695,70.9043,2135.9434,540.2943,401.9007,2581.5957,380.4539,49.6631,11442.2021,153.0887,1094.4362
9040,2784.7,2554.4976,269.0821,0.0242,3683.6909,212.7246,85.0193,2134.8938,662.7343,368.4396,3152.5459,387.9952,34.5362,12448.541,212.7005,1210.6039
9127.4,2784.6,2263.8682,300.0928,2.9431,1858.2455,245.8114,225.8743,1494.1766,675.6347,1035.8174,2341.8232,694.9102,34.3862,27250.1504,204.2874,2504.1228
9002.2,2785.3,1701.7262,168.5,0,3414.3691,470.1786,97.0714,5794.7979,565.2024,789.1429,3161.0833,361.4048,32.7262,30352.7617,120.3333,2016.8096
9112.5,2785.4,2125.5615,267.4526,0.0281,2165.1194,588.6176,344.5614,1885.4456,756.3719,811.6351,2262.2913,651.7474,312.2877,29813.5469,195.5719,1707.2701
9022.5,2785.8,1786.5,165.8387,12.2419,2627.1453,160.2177,37.7823,3893.9556,481.1653,479.9758,2206.5364,324.5968,4.1169,14936.1738,175.6855,1105.9718
9034.1,2786.1,1792.1177,185.7412,0,2388.4824,139.1765,58.2588,2203.8118,623.8,381.6118,2043.0824,392.0941,7.8706,14598.4824,163.1059,2189.553
9170.9,2785.7,1715.0422,283.8582,1.592,1503.6816,450.5597,263.6368,1705.49,537.1492,1080.3483,1600.5846,582.6368,29.7363,25488.166,198.7786,2906.7412
9087.9,2786.4,2342.9177,248.1348,0,1843.5393,212.1873,137.0075,1542.3633,620.3671,560.191,2976.457,587.1199,5.0712,21918.7559,187.5805,2329.9551
9135.1,2786.8,1898.3684,214.9035,5.9386,2499.1755,187.4298,254.75,1602.4692,680.4035,692.364,3012.0657,571.7412,136.1096,22145.1484,204.9123,2358.5439
9064.3,2787.6,1930.8209,184.403,2.1244,1947.8159,1059.7363,92.7363,3698.8059,580.5821,726.7065,1548.0746,444.2885,110.0099,17845.6719,181.6965,1591.2189
9097,2788.3,2293.3123,252.3561,0,2373.2537,180.9902,131.0878,2118.561,588.8732,428.0146,2523.4683,591.9268,3.6634,20861.0039,176.3756,2294.3611
9106.9,2787.7,2505.6428,269.0649,0.0844,2950.5715,201.0649,126.3831,1593.0649,719.7727,335.5844,5808.3506,531.8117,308.3961,18678.5449,157.3636,1123.0129
9120.3,2788.6,2185.1992,289.8052,0.1688,2302.0996,2037.9611,174.9178,2776.7834,794.1688,1133.9567,3180.9609,538.5671,203.658,23789.5117,189.0909,2090.1558
9184.7,2788.4,1786.4796,355.7959,10.551,1710.7755,271.8061,160.7143,2286,504.1122,900.0816,1616.8469,587.4286,2.5918,23909.8164,190.0204,2818.7449
9077.9,2788.7,2331.5784,220.0924,0,2553.0161,212.6385,108.6908,1773.9879,582.5743,517.7189,2541.6506,518.5984,23.9237,18513.5547,182.3012,2017.5863
9142.8,2788.9,2272.5569,265.752,1.0407,2331.1707,219.874,235.3537,1496.1097,577.4838,577.8455,3834.9714,534.2845,44.2154,18234.2148,171.7845,2076.4675
8983.1,2788.7,1991.7773,177.3036,0.4534,4069.7571,98.5911,68.6842,3103.4614,476.9555,770.6194,3493.3726,362.8219,35.8543,15244.7041,162.8624,1360.9109
9155.4,2788.5,1733.0643,264.5786,2.1,2140.9143,2778.2429,263.7571,1367.8857,663.0071,1120.2715,3605.707,486.6214,12.1286,18302.3848,210.3286,3633.6785
9178.8,2788.8,1776.3551,1041.4565,97.8478,2266.8406,236.1304,150.471,1760.7391,441.7101,920.7319,2265.6377,328.4928,14.558,15148.9199,225.1159,2024.058
9059.2,2788.9,1612.1786,238.4107,0.9286,2443.7678,1781.4642,82.0179,2249.6072,486.4107,1150.8392,2785.6965,187.6607,1085.0536,11756.0537,176.625,784.0179
9038.2,2790.1,2247.1943,249.0417,0.3819,3109.6667,503.875,61.7847,2430.3818,651.4792,429.7847,3429.1667,366.9514,34.0694,10165.4307,957.382,1560.3611
9091.6,2790.9,2252.5742,247.5049,0,1456.9604,169.1782,95.8614,1400.0594,565.2971,497.5149,1521.1089,620.0297,10.604,21080.4746,184.2475,2323
8968.1,2789.9,2093.0364,244.1058,3.6387,1488.7737,217.7591,80.8066,1657.6241,364.1058,676.3285,1191.916,578.4307,51.5219,28165.4668,148.8431,1437.0948
8993.3,2789.9,2467.6709,234.5974,0.0823,3446.3767,147.3853,86.6753,2112.5801,554.8312,535.5455,3663.697,495.9957,21.2251,16897.8359,198,2157.9653
8999.6,2790.7,2282.1953,262.7816,0,2149.9023,143.4195,90.7414,1692.9771,566.4483,776.3735,1948.4885,611.8161,29.3218,26141.0117,193.8678,2201.1838
9162.5,2790.9,1447.8214,195.7976,0.7262,2053.4761,2409.9524,214.9643,1466.6548,469.0238,953.5476,3441.5952,491.1071,27.3333,22004.584,162.2143,2387.7856
9050.4,2791.5,2002.8663,195.218,1.1512,3063.0059,309.811,64.1076,3550.4592,500.1773,611.4186,2596.1367,331.6802,77.4826,10499.8057,179.0204,1173.8314
9006.5,2791.5,1611.0618,209.7593,0.0123,1768.037,205.5802,96.3025,2048.1667,537.5123,886.179,1450.6234,527.6975,9.0988,18833.4316,220.4321,3169.3271
9070.2,2792.3,2287.8762,212.881,0.0238,1867.381,151.4,98.8905,2069.2095,576.4,579.881,1231.8334,461.7952,25.3524,15487.252,175.2619,1996.0571
9104.3,2792.9,2445.8391,299.1804,0.1765,3007.7058,465.6823,130.651,1689.251,641.6,667.0706,4370.4863,536.9216,281.8549,22427.7812,190.8275,1574.651
9025.3,2793.2,2016.9825,258.2442,1.0988,2037.2471,241.8576,39.2965,2040.6425,521.0378,344.564,1261.9215,533.186,0.7151,21734.668,706.907,1561.2413
9016,2793.5,2325.5903,287.5973,17.4471,3657.8499,180.9352,87.058,2426.9148,618.8635,493.0171,4171.5117,517.2321,14.7099,20934.3281,956.6382,2084.4607
9058.2,2793.9,1998.7103,189.6776,3.2623,2853.9509,706.4099,75.9781,1606.3115,431.9126,334.7049,2819.3279,319.9399,223.6339,12463.6943,155.1366,1144.9727
9135.8,2793.7,2168.2419,204.1613,0,2422.6533,174.5806,253.2177,1503.4919,467,466.9274,2431.3792,500.121,22.9677,22668.8145,156.1532,1658.6049
8986.9,2794.1,2429.9751,227.05,4.31,2325.2849,115.59,74.915,3567.2949,509.54,662.385,2038.595,595.185,17.45,20489.6055,204.445,1993.585
9167.2,2794.7,1913.3796,271.2857,0.0286,1968.4857,3432.6162,279.4939,1947.7347,615.2163,975.3265,3781.4695,487.7551,68.6735,20425.2656,205.098,2429.1755
