Centroid X µm,Centroid Y µm,DAPI: Cell: Mean,CD34: Cell: Mean,CD31: Cell: Mean,CD4: Cell: Mean,CD8: Cell: Mean,CD21: Cell: Mean,CD68: Cell: Mean,CD38: Cell: Mean,HLA-DR: Cell: Mean,CD3e: Cell: Mean,CD79a: Cell: Mean,Ki67: Cell: Mean,Bcl-2: Cell: Mean,MPO: Cell: Mean,CD20: Cell: Mean
3109.2,3502.5,753.1491,9.8333,0.7895,654.9298,114.3509,49.0439,2641.1228,140.5614,918.9035,738.4912,174.0614,133.4211,1811.0878,136.0614,2784.5701
3270.2,3501.7,918.9943,16.9718,0.0565,590.9351,112.2175,72.8333,2960.3672,150.1299,1423.7119,894.6356,350.1526,507.2627,2811.7542,186.4548,3836.8079
3136.6,3502.4,1071.626,8.0292,0.008,479.947,600.1644,24.2122,2548.2256,103.7878,581.2626,974.8674,84.4244,743.0557,2380.9363,147.7082,1864.5889
3218.8,3502.8,622.9078,8.0071,0.3262,580.3901,1912.0426,27.5674,2605.2908,104.5745,889.7659,1344.1915,170.5674,50.3972,2122.844,123.1915,3039.9434
3160,3504.3,633.6128,7.2556,0.0188,385.9624,19.8083,56.8797,2025.5864,96.8947,944.9887,737.9361,303.282,155.6692,2356.8684,129.8383,2760.936
3145.7,3503.5,1327.0465,22.2972,0.0233,648.4703,1123.7985,41.0103,2511.1809,143.509,551.2739,1662.1783,96.2532,127.4264,2937.2041,101.4625,1346.7649
3180.3,3505.7,1156.0959,40.884,0.052,599.344,380.124,68.632,2765.4719,286.708,1157.928,2464.0959,217.312,313.836,2765.6201,168.964,3161.3
3243.1,3504.6,539.6781,6.2446,0.4335,796.9571,806.0172,20.5579,2355.1631,105.5064,710.4506,1157.2704,139.2489,73.8927,2306.3132,87.176,2159.0515
3118.7,3506.2,620.9167,0.9444,0,627.037,25.3426,28.7963,3761.176,62.8056,1459.1759,707.7963,53.3426,57.5278,2485.7314,99.7315,4079.5
3279.2,3506.3,1106.3362,22.6034,0,1250.434,575.658,41.7989,2789.8706,177.0977,738.931,2278.9368,158.7672,72.4799,2946.365,124.5259,1971.385
3265.4,3507.1,792.9543,10.7259,0,484.1371,99.3096,62.0102,2731.3147,116.6802,991.0964,568.6497,331.2437,619.467,2732.3096,130.1574,2461.071
3171.1,3506.4,692.9005,8.5188,0,365.2742,114.4543,27.793,2011.2634,93.0699,464.6532,426.1505,184.8898,661.7473,2130.6829,99.3575,1356.6049
3100.2,3508.3,1098.7174,19.8444,0.0476,1287.0413,27.2127,55.6349,5375.438,152.4857,1783.4445,1801.0603,121.1333,170.4635,3829.8984,119.8825,2504.9175
3110.3,3508.6,974.9467,20.7689,0.0444,642.7244,61.8489,39.5689,3449.6267,245.7378,1010.8356,1951.9778,133.2578,96.4,2429.4978,149.5333,2078.2222
3214.3,3508.8,598.375,6.0938,0,636.2188,93.3958,33.3333,2420.0312,88.4271,632.6771,612.3021,235.1042,52.3438,1955.9062,115.1458,2401.7605
3205.8,3508.8,896.3069,17.8977,0.429,549.5544,92.0231,39.7624,2544.1321,184.703,880.7756,1833.8977,184.7162,68.0495,2627.2971,146.7096,2784.9407
3238.1,3509.2,524.1901,4.4545,0.3058,508.1901,599.2314,23.7273,1838.9257,78.0248,727.124,1028.0662,98.0744,232.0744,1981.5042,100.0826,2200.5208
3229.4,3510.3,666.9248,6.0696,0.1588,928.3816,17.9944,16.5877,2507.2478,45.1922,794.5878,631.9304,38.7075,131.2423,2081.9861,48.8217,1227.5376
3133.6,3510.3,978.4849,10.0606,0,539.697,236.0076,29.9621,7064.3711,122.7424,926.7349,668.8409,201.4773,708.9697,2687.6667,2681.2651,2742.0757
3163.4,3510.9,611.7522,4.2826,0,372.113,18.2391,41.413,2098.6653,72.4739,810.8043,427.9522,251.2522,215.1087,2500.5957,111.9435,2740.1782
3272.7,3511.3,984.9139,16.7943,0,2019.8708,123.9617,33.1531,8943.292,156.6842,531.1914,2101.8755,119.9378,77.1675,2559.043,121.8708,1593.244
3142,3511.4,1002.5585,27.5844,0.0065,420.1234,389.1104,20.8831,2279.4221,139.3377,599.5065,820.2402,156.4026,106.1364,2003.1039,159.0909,1505.0585
3125.8,3511.1,1073.2294,18.833,0.0557,527.5367,798.706,36.7171,3482.2739,156.2806,776.5813,1080.5345,106.3519,107.5902,2949.2449,142.7595,2044.5078
3149.9,3511.6,887.7072,5.7186,0.019,338.9202,354.7567,14.6768,2271.73,77.6882,578.597,547.5209,127.3194,1273.4753,2173.9695,82.0951,1571.0304
3091.2,3511.6,1084.9508,18.6694,0.0191,447.194,489.2049,23.1612,2634.6558,151.6612,765.9235,811.9508,140.2678,279.6995,1744.3552,125.6339,1089.7432
3258.9,3512.1,887.4515,17.7443,0.0557,548.4928,261.4886,52.1773,3328.5032,163.299,1246.9526,781.3876,277.5526,810.2598,2881.499,153.3196,3342.8103
3245.5,3512.9,449.7689,79.4286,0.7311,612.0126,435.7017,29.0462,1897.4454,95.7815,1073.8529,886.895,186.4496,69.1639,2044.7731,113.1555,3223.9033
3183.3,3512.2,502.0185,12.9815,0.0556,561.0185,58.7778,43.8148,2279.9075,118.2222,1062.1482,556.5185,126.8333,66.6667,2450.2407,117.2778,3077.1482
3192.9,3512.9,699.4892,17.4065,0.0576,386.3993,61.205,11.8309,5259.1621,129.9317,324.5755,365.4928,99.6079,51.6763,3241.4963,84.8381,869.1763
3156.3,3512.7,808.3571,1.0357,0,429.4286,15.8929,39.5536,2607.8572,60.25,1206.6072,538.1071,207.4464,221.8571,2597.125,89.4286,4400.8569
3211.1,3514.4,769.9867,7.2889,0,485.2089,100.1644,33.8711,3448.2356,102.6,574.3511,484.3644,187.9378,63.8933,2347.271,107.5911,2254.1821
3239.5,3515.2,504.057,9.9367,0.0443,418.0506,53.3418,24.9747,1860.9747,89.057,827.6202,480.0127,142.3734,229.8734,1907.4177,105.6899,2396
3279,3514.4,1171.9156,25.259,2.7229,879.0241,2073.259,36.1265,14205.7646,275.9337,680.2952,2183.6626,133.8012,88.1687,2912.8494,144.6747,1428.3073
3115.2,3514.8,762.125,8.5987,0,429.6447,64.2368,61.5132,2392.1514,108.2303,1091.0986,594.4803,291.3158,649.3092,2485.9736,151.3618,3336.5723
3174.3,3514.9,606.4011,11.1684,0.1096,566.1042,40.7674,19.9358,4472.3745,98.9492,604.9545,400.2674,69.6845,60.7888,2114.9839,92.3984,1465.4011
3155.4,3517.1,856.9639,10.6506,0,532.6024,28.994,31.9157,3411.512,122.488,1172.6506,571.4458,222.8735,106.8313,2470.9036,155.1325,3832.7168
3220.9,3517.1,885.1336,21.8409,0.0275,1368.8782,44.831,39.664,6014.5659,140.1277,1156.6345,1129.3752,114.9175,89.3772,2665.4048,145.8723,2059.3989
3148.3,3517.9,661.0816,1.3469,0,454.6939,10.7755,17.5,2573.7654,63.8367,592.0408,414.7143,65,63.5918,1540.6327,97.8469,1851.5408
3134.5,3518.2,696.1111,5.8,0,399.8,21.0333,25.3333,2583.6001,85,856.9333,460.6555,156.4556,113.7222,2088.8555,124.1444,2642.3999
3125.4,3519.1,986.7429,16.8607,0.0464,533.5214,216.7178,50.475,3299.9644,141.2679,822.775,630.6,243.9678,729.3464,3045.7107,175.4857,2141.7429
3093.1,3519.2,1053.7678,24.0974,0.0187,458.9288,1000.015,23.9438,2928.719,173.3184,665.9588,1318.7266,121.7603,152.4981,1848.0824,167.1199,1569.2023
3142.2,3519.1,694.5467,11.7533,0,460.3467,28.0733,20.6067,2368.0532,82.1267,666.3666,462.3067,126.5933,146.5867,1745.6333,93.04,1759.6866
3204.2,3519.5,883.4645,20.4681,0.1631,570.0248,965.383,46.7199,2991.0037,162.2518,901.3262,1399.5391,215.3865,66.0106,2804.0071,129.656,2133.5886
3164.2,3520.3,768.6963,10.3951,0,544.8543,29.2469,43.8741,3538.0198,109.7728,916.2963,507.8815,117.5136,115.4247,2936.4741,154.842,3143.2075
3180.3,3520.3,783.3225,16.2929,0.074,1232.3521,71.3195,47.6006,4619.376,177.2781,1333.8846,1408.5118,135.5917,79.2722,2738.5918,138.1686,3145.0295
3274.3,3520.3,1169.387,31.5087,0.4087,701.7304,1917.887,23.5435,5482.9307,221.4783,506.0956,1524.7695,113.213,75.9739,2282.6697,122.0826,903.2565
3234.1,3521.1,629.8525,2.8469,0.0454,466.5709,77.4991,29.9679,2536.5444,44.0284,633.3611,486.2325,62.8431,49.6862,2338.3762,51.0246,1764.7977
3197.2,3521.5,800.8085,17.9255,0,467.9468,528.4894,47.0426,2293.3403,151.7979,1115.3829,824.9681,204.5638,60.5745,2370.5425,104.7021,2923.2446
3253.3,3521.8,552.6109,9.7782,0.0251,465.933,473.9205,56.9916,3910.0417,126.0837,1266.6694,810.6569,173.2218,644.0251,2451.887,144.5188,3266.6191
3267.8,3521.9,754.2034,6.9915,4.5847,711.4576,429.661,32.178,18057.8652,166.5932,964.1271,1168.4746,103.3305,65.6949,2940.5508,137.5339,1365.5424
3191,3522.3,1092.5526,32.625,0.0526,454.5099,1737.9835,43.8914,2699.8486,162.6941,704.8783,1567.3453,181.9868,233.4145,2314.6316,125.1349,1991.9078
3153.9,3522.8,764.4175,9.5928,0,491.1082,13.7938,21.6082,2736.8813,78.1031,639.8815,402.5928,70.3918,56.6289,2244.0723,150.1804,2138.8093
3213.5,3523.3,899.5494,50.8148,0.7685,628.537,124.8333,19.1975,6197.1079,118.7191,397.8395,511.7963,90.1049,57.4352,2310.7375,130.8364,788.9136
3119.8,3523.2,1298.9646,32.7212,0.2345,592.1239,1685.4469,55.1637,3289.8318,244.6062,920.3452,2241.9514,274.8495,280.469,3155.8716,189.3761,2618.9292
3245.1,3524.2,954.7687,24.8881,0.0784,487.0784,1655.4888,33.7612,2597.5747,146.2351,1022.2426,1663.6865,137.0896,59.1903,2462.8247,170.7612,2632.6604
3102.8,3523.8,1225.9342,30.0022,0.0548,1024.6886,503.5,49.4561,3295.2654,178.8991,774.3684,1537.0482,179.6206,88.7193,3231.6929,204.1272,2129.0374
3112.3,3525.7,1071.026,20.6803,0.026,1356.8588,103.2342,45.6059,4395.1709,134.1784,845.3866,2140.0222,146.6208,121.4796,3328.4944,210.4126,2372.052
3139.6,3526.5,1089.0767,27.3438,0.0057,641.2983,35.4176,32.642,3136.4944,143.1847,1017.9375,1085.5284,174.2614,418.6421,2155.8948,174.7188,3127.0967
3170.1,3525.3,711.1326,5.4309,0.0276,525.3812,152.8066,52.9834,4856.3037,97.3978,1250.8121,686.0773,196.9447,642.3646,3044.9944,221.6575,4116.4805
3132.9,3526.1,1266.7023,28.1814,0,905.8232,31.9907,37.0884,2739.8325,144.5628,859.8093,876.0279,231.4093,942.8884,2856.5955,145.0651,2754.6511
3124.4,3527.4,934.7761,4.0746,0.5075,727.1194,458.6866,92.7463,3368.3879,131.5821,1136.3881,882.2537,199.3284,113.1045,3797.627,215.8508,3526.0149
3277.7,3527.7,938.764,25.1209,1.2271,691.6283,97.3068,39.6549,3018.1887,159.4454,754.6873,1038.4071,130.8879,91.1563,2676.3777,131.3068,2096.1917
3269.9,3528.5,1048.2941,28.3725,10.9085,549.6667,72.8366,36.9869,4004.2419,188,660.1307,1753.7778,144.5359,98.2288,2923.085,122.0065,1412.8954
3177.3,3529.1,854.7163,9.447,0.1232,541.2607,535.6189,26.8825,2923.5271,131.7221,802.5473,940.1547,87.2951,105.255,2465.8367,95.3123,1687.3839
3082.1,3529.3,597.569,0.4828,0,325.5862,8.8103,10.1552,2221.3276,70.5172,269.4655,286.2242,36.4483,70.6552,1506.4138,106.9655,379.7586
3163.3,3529.7,638.4062,4.3229,0.0521,559.9323,22.6198,35.1875,3203.073,60.8698,965.4167,473.875,92.1771,123.3125,2913.9636,108.0365,3536.1614
3156.3,3530.2,792.338,18.787,0.0139,807.6065,50.625,42.9537,2811.9907,121.787,1024.0695,868.7593,171.0926,67.5093,2847.8982,134.6759,3726.1482
3226.4,3530.3,535.4727,37.9939,29.703,409.7818,171.8,21.4,3104.3333,55.903,620.1758,634.0485,92.6242,58.6242,1988.4728,91.9939,1739.0425
3096.5,3530.6,753.52,6.7467,0.1867,501.2933,68.7867,39.28,2495.4399,135.3333,494.2667,1586.36,171.76,228.44,2625.96,117.2667,1186.3867
3129.4,3531.1,1046.1221,21.8605,0,609.9535,59.6221,55.8023,3201.907,128.4767,767.3547,595.7675,165.4244,117.6977,2919.0698,161.4244,2581.6338
3103.9,3531.3,960.8816,4.9605,0,697.4474,322.6316,41.6579,8899.3154,128.5,748.6711,823,75.5789,80.6316,2786.4211,328.8158,1667.2236
3089.5,3531.5,893.8438,8.725,0,541.075,23.8563,33.7062,2711.9563,92.1875,729.4688,528.025,192.975,1794.425,2316.4187,111.6,1762.4875
3169,3532.3,847.4188,9.0125,0.125,499.7437,162.2188,31.6187,3145.2251,114.3,618.7875,559.9625,88.55,128.7375,2889.9624,107.2937,1943.4688
3237.1,3531.3,676.1719,3.3854,0.0573,789.75,339.2552,29.9219,4710.7085,52.9375,755.7604,681.1198,34.5625,49.3698,2687.7031,38.4531,1368.5729
3204.6,3531.5,558.1361,6.1139,0.0025,391.3911,41.1955,30.5421,2647.6633,74.0718,738.3911,427.5074,167.698,730.1906,2299.1113,118.8985,2237.7278
3121.1,3532.3,1170.3385,21.1923,0,579.3231,312.15,74.5,3228.9424,160.5154,1278.25,844.8654,381.8615,169.8154,3400.0269,182.0423,3693.873
3262.9,3532.6,525.3184,6.3483,0.562,529.1047,36.9872,84.0128,2765.4272,100.6688,1001.9274,680.9979,172.5556,222.0662,2239.0833,139.0705,2645.0129
3077.1,3532.8,748.9231,12.1538,0.0769,742.8639,23.4497,16.0118,6573.9526,161.4793,1566.4083,631.3846,53.0828,90.0296,1915.1124,1190.1006,532.6627
3192.2,3532.6,1216.3409,38.1144,0.1716,952.3959,1357.6727,54.5286,3425.8696,201.0092,968.4897,2387.6614,187.9954,133.0938,2763.8672,163.6453,2755.4897
3275.7,3533.5,651.2793,11.045,0.7387,369.2433,34.3604,60.7748,2049.856,86.4504,603.6847,554.6847,122.9189,435.7658,1701.8379,77.5676,1380.2522
3113.8,3534.9,1296.7546,24.7881,0,711.2082,52.0483,65.9591,3594.8438,167.3346,1294.3978,849.5279,292.9331,74.8513,3516.6133,163.5019,3410.7659
3172.5,3536.4,879.5883,15.9294,0.1294,436.1294,1196.2354,27.2471,2385.1411,219.5059,793.0706,2406.6707,95.4235,57.3294,2197.3882,106.1647,1769.7882
3233.4,3537,995.5361,24.741,3.1596,1379.2229,65.0392,28.1024,5481.0303,103.5422,747.5632,1608.3223,62.3584,64.2319,3478.9277,86.5422,1045.8434
3159.7,3536.5,883.2774,15.3484,0,1261.8387,132.8581,47.5484,3360.3872,122.7419,1411.9097,1711.9871,269.5484,66.0323,3739.3291,183.5419,4028.458
3131.1,3537.3,991.0432,15.5556,0.0432,1255.7469,569.463,46.4444,10656.5186,170.6481,811.6729,847.7654,129.5247,166.9321,3472.1172,151.1852,2481.0803
3086.4,3537.2,846.7083,8.9583,0.2083,753.0167,59.1083,22.6333,8437.7334,131.0083,1498.8583,709.5,48.275,123.8667,2278.0334,479.8333,1350.2583
3139.9,3538.5,1030.1587,17,0.0144,1001.2957,32.4856,55.7668,4270.2979,136.6082,1112.7765,1132.0312,170.7404,180.4712,3136.2212,194.0673,3468.4568
3072.1,3538.9,764.5435,7.7246,0,572.8551,41.0507,39.7391,8825.6162,115.0942,760.884,529.9276,128.8478,150.8913,1862.3914,483.9058,1237.3188
3248.7,3539.3,791.676,160.2514,0.0391,695.2905,106.257,20.0447,3204.8882,107.8492,541.419,489.6815,80.8659,57.0503,1893.5308,300.6425,927.1118
3272.9,3539.1,1114.1483,28.3014,0,621.89,102.7847,116.6938,3714.5693,190.9809,1270.8899,825.1579,318.0383,1141.5981,2738.1626,218.7321,3126.4592
3118.2,3540.5,1261.2151,35.1105,0.1105,753.1686,454.1046,43.5523,3593.2441,246.1395,812.0058,2338.3953,223.2035,71.8895,2756.1396,186.1163,2236.8721
3165.3,3540.1,1227.1376,41.1429,0.0159,540.3969,761.2434,37.2698,2851.2275,183.3228,912.4815,1191.6085,183.4974,75.09,2656.8625,172.8307,2279.6401
3280.2,3541.5,803.6142,14.7005,0.0406,859.0153,118.0558,47.6904,11321.959,159.8985,1163.6752,890.1573,194.0254,324.9036,3075.9492,161.3249,1925.2437
3187.2,3542.4,1280.2521,49.5014,0.0732,698.1464,1832.8807,51.7398,3838.5771,246.8916,1294.8374,2220.542,164.7426,79.0705,2868.2061,195.0244,2697.366
3202,3542.2,537.4854,6.1799,0.0837,399.0711,51.8494,21.9205,3461.4392,73.4854,633.2092,406.1381,96.1339,50.5439,1876.6611,109.8828,1635.8619
3123.9,3542.7,1174.975,24.355,0.035,1484.96,689.345,28.615,3055.6399,160.94,584.72,1854.1949,131.925,64.355,3107.52,150.685,1994.4351
3090.6,3542.6,1112.6779,16.5272,0.0418,805.0167,1051.0879,26.1423,6121.3643,143.7238,431.0962,1328.1298,89.4937,82.2678,2188.0752,165.7448,793.5523
3076.1,3542.9,977.2014,16.8255,0.2215,1091.1946,1037.5234,29.3423,8545.3691,262.9731,526.7651,1853.4631,77.1745,306.3356,2506.5706,175.8859,677.302
3267.3,3544.6,1655.5521,52.9167,0.1719,590.4375,191.0208,40.6406,3269.6458,283.0469,956.8281,2687.9167,230.9219,503.1927,2805.2969,196.349,2072.9792
3249,3545.6,1279.8983,18.4915,0.1073,870.1299,1820.5537,50.1243,3878.0679,212.6893,1031.8757,2126.1243,116.3164,93.4915,2854.5706,184.3446,2299.0623
3159.2,3545.6,1020.3271,29.7802,0.0188,498.7936,225.193,39.8123,3057.3379,160.3539,1254.0966,763.067,275.1635,61.3887,2673.697,178.622,2869.9705
3273.9,3546.4,1354.9125,55.2212,0.023,668.659,1158.7557,40.894,4727.6357,228.3088,936.2074,2019.7926,220.2765,370.788,3723.5576,165.2442,2010.2765
3174.1,3545.4,928.0825,23.5644,0.0099,780.5413,768.7888,77.9835,3460.1189,192.7525,1819.0825,1738.7722,222.6601,64.9637,3739.99,184.7525,3889.2673
3099.2,3546.2,745.1182,3.0909,0,483.9636,188.9364,26.6909,3311.5454,66.0818,583.2364,647.5546,148.4182,127.3455,2341.3999,112.3364,1801.7909
3108.5,3546.5,816.719,10.2975,0,742.8099,41.9835,87.7686,4064.3472,154.2314,1533.6694,854.7025,294.7603,88.2314,2835.4958,210.3884,3736.4629
3128.9,3546.8,1080.7831,28.1693,0.0212,1640.328,574.7831,33.8307,3243.8572,156.2381,560.6455,2185.0317,174.5291,139.709,2882.0212,131.3122,1726.5979
3151.5,3547,780.9784,21.705,0.3741,634.3957,23.813,29.3525,2909.6833,116.7482,1201.7986,864.9784,178.9424,82.6835,2585.5396,156.3022,2924.7051
3235.1,3546.8,774.4739,127.0435,119.0609,501.3739,23.3348,17.1783,2440.2,83.8174,313.9087,475.7174,61.1435,57.1783,2029.2435,103.5956,765.4174
3084.2,3547.5,1282.8317,21.7347,0.0663,1420.801,68.551,19.1837,3454.4846,162.0255,313.1888,1922.1735,103.898,88.1327,1992.0562,162.0816,416.3929
3221.4,3547.6,639.1429,196.0402,97.0357,412.5446,31.3549,15.1049,3228.2812,70.3906,361.0513,390.5759,56.8839,68.7076,2106.509,97.1585,890.4352
3116,3548.1,941.2159,13.9383,0,606.9207,22.8238,37.2071,4873.2158,124.5903,949.5419,640.5991,219.6167,249.0044,2724.5286,480.5507,2396.3391
3144.5,3548.4,960.9636,21.7061,0.1515,941.6091,49.7879,29.2727,2275.6304,131.5061,632.3091,1414.2909,132.5939,64.1455,2180.9456,120.397,1633.9395
3077.4,3548.9,1054.8921,15.482,0.3094,856.9928,883.223,33.5108,4315.1006,219.1007,614.4316,1305.4244,69.7842,91.3957,2694.7051,220.0863,393.446
3261.5,3550.2,848.5917,83.6167,0.075,531.4417,39.7083,10.35,4569.7002,102.4667,618.4,457.5833,137.4417,76.55,1785.85,427.5417,854.975
3195.8,3550.6,681.7137,10.6307,0.0539,826.1992,164.8423,20.1577,4670.7637,126.7759,849.1577,544.473,90.112,54.0415,2138.166,125.7012,1416.1121
3244.1,3551.9,710.9842,15.502,1.751,600.502,116.5553,70.1897,3918.2432,92.8557,1158.2075,683.9427,124.2095,354.579,3671.0178,185.2984,2778.083
3089.4,3551.6,1040.9869,24.5556,0.085,1412.902,68.4444,22.8039,3271.0195,154.3595,370.1438,1418.1372,107.7778,71.7255,2175.562,162.9281,833.1307
3122,3551.9,1293.239,26.8765,0,618.8088,101.0239,38.4143,3789.5459,160.6335,781.502,665.2948,195.3944,186.9203,3064.7131,270.7371,2215.1155
3186.8,3551.8,948.032,20.56,0.052,598.52,584.004,30.748,3542.064,187.056,643.348,872.104,108.384,59.54,3327.1599,141.968,1691.132
3107.6,3552.4,1185.8619,39.1255,0.0293,1989.2928,125.6276,89.092,4956.4937,227.4017,1633.6318,2678.3765,266.9163,133.5565,3555.1465,684.9666,4222.2217
3266.5,3552.6,836.7083,19.8929,0.1429,693.8512,535.0952,19.6667,4044.9226,166.8036,684.4167,875.6845,134.8393,67.8274,2335.7917,269.9464,1459.2916
3173.5,3553.3,1121.4396,27.6648,1.1429,784.511,703.2088,31.044,4428.1592,245.5934,855.2747,1874,143.6044,68.5714,2706.1868,184.6648,1625.4286
3138.2,3553.7,640.9282,10.0359,0.041,488.3641,255.4051,32.0462,2607.4512,97.6974,646.4308,661.0615,146.9692,63.1641,2001.7693,109.3436,2052.5847
3078.1,3555,1308.1455,43.2182,0.0955,812.2636,900.2273,26.3636,4268.2183,205.6954,509.8591,1190.5364,126.0727,93.6182,2528.259,721.3455,489.0864
3276.4,3554.8,993.2469,32.2678,0.1506,570.7071,1326.8033,28.728,4161.6943,172.8703,706.3598,2053.071,151.4477,59.8368,2365.7449,123.5607,1669.2552
3258.1,3554.7,873.7455,20.6923,0.0828,385.5799,73.9704,21.0414,5713.6865,131.1834,2313.4675,884.9113,182.8107,127.6036,2006.7338,863.2545,1476.4674
3205,3555.4,528.381,5.0952,0.0952,417.2619,73.9524,22.3571,2199.0635,84.0159,714.9524,453.7857,185.627,1201.8175,2363.6904,111.0556,1995.9921
3190.2,3556.5,993.0085,36.4017,0.0769,1059.0513,1879.906,45.5299,3994.8975,271.4445,867.7094,2357.4614,167.9744,85.0684,2625.1367,157.3932,1865.641
3102.3,3556.4,912.9512,12.1545,0.065,633.5041,243.187,51.9187,3097.2114,140.2439,1017.0488,799.0406,306.6016,170.2439,2803.5366,168.3333,2363.4309
3153.7,3556.2,871.9713,466.3362,614.1063,400.546,43.2356,19.9282,2841.3218,86.2011,219.9138,336.1437,63.4885,55.8764,1712.684,104.4741,361.8965
3096.5,3557,1189.1763,31.5072,0.1043,760.4352,1188.4532,101.1115,4106.7446,185.795,947.8273,1842.9388,226.5504,156.6511,3506.9893,211.0791,2531.8884
3111.6,3557.3,869.6929,18.9571,0.0214,730.9786,441.3857,49.7929,5096.8145,139.4714,1077.7858,948.4143,241.4571,141.45,3022.4714,1265.4429,2581.6357
3197.3,3557.5,840.3962,14.6038,0,783.4214,470.8742,28.4465,6976.2266,173.0503,1300.2642,855.761,118.5975,98,2267.302,234.1006,1192.1572
3167.8,3558.2,1260.1113,37.7295,0.649,674.8356,633.0172,30.0771,3442.4966,254.3236,665.8853,2565.9348,169.5103,74.5719,2587.8135,153.089,1423.3168
3183.5,3558.2,1079.8207,24.0069,0.2276,962.3173,2781.8484,44.6345,6640.8896,307.0207,1006.1241,3053.6689,149.1655,85.2966,2988.5173,159.7034,2154.8896
3214.1,3557.8,751.4927,15.1312,0.2828,669.0466,174.5569,32.8455,4518.2563,154.4169,913.2565,591.3848,103.1166,67.8746,2399.0815,625.7872,2460.3674
3270.5,3557.6,1076.2325,31.907,0.0155,559.7442,1695.7906,16.8682,2915.1782,184.155,524.031,1840.7365,114.4574,63.4806,2174.6201,134.2481,1493.3566
3082,3559,813.7516,8.953,0,568.5034,385.4698,12.3893,2936.6777,103.4228,429.4497,703.0671,99.2215,77.6309,1661.8054,1858.6577,980.5571
3126.5,3559.1,1082.563,23.7453,0,548.2734,51.2386,33.7748,3385.2681,150.0697,730,747.5013,242.5469,69.689,2933.9866,218.4718,2341.5898
3117.6,3559.2,768,3.1163,0.1163,667.9477,10.7965,14.8895,6610.7964,77.9186,873.5349,528.8488,71.5233,61.8372,2316.1338,2674.7268,1739.0465
3222.3,3559.5,678.3621,16.2069,0.1149,686.4713,67.7759,56.0862,5041.2876,181.1149,1704.0747,733.8735,251.1035,451.3736,3361.3909,428.3678,4210.3965
3252.3,3559.9,794.3781,0.1341,0.0122,378.0122,4.5122,44.6585,2796.939,4.0488,1558.4878,574.0366,42.6951,463.9634,2617.1707,7.939,3350.6584
3235.7,3561.1,600.0885,337.5361,232.082,308.723,23.4852,9.0311,2287.9607,59.1197,201.6148,242.0492,46.0361,37.7934,1623.5475,78.4688,302.6115
3200.8,3562.1,1236.8588,42.5529,0.0647,604.0118,1747.7177,32.3647,3343.9587,236.1176,525.0588,1687.6353,148.2823,102.9647,2299.0471,182.9706,1221.2294
3268.8,3562.9,1119.5317,110.6705,11.9855,558.5405,1079.7081,30.4711,4298.7368,167.6763,556.2919,1285.4451,199.0867,69.4682,3692.9712,144.9913,839.1243
3257.5,3563.8,1005.6712,23.5329,1.3968,436.3333,562.8798,18.5238,3515.5715,77.322,579.0204,990.8073,81.161,78.0998,2138.4875,83.3719,833.78
3182.3,3562.8,1020.4329,22.1194,0,1141.9403,733.9403,60.8657,3260.7612,188.6567,882.791,1876.791,293.9403,59.0149,2930.209,156.1642,2312.6865
3090.2,3563,778.3077,12.7564,0.0128,709.282,383.718,58.3974,2884.5256,136.5513,962.1154,789.1923,236.8077,244.6667,2165.7051,187.4103,2692.2051
3073.2,3564.5,1058.1266,33.8323,0.1772,649.1709,72.8924,18.8703,3641.0381,224.9082,337.9652,1615.4114,106.2373,95.1551,1808.5063,158.8481,642.1867
3207.8,3564.7,991.0913,26.0083,0.3568,552.1369,1791.7676,40.3402,2853.9834,190.8465,821.7427,1943.1992,132.8589,65.9419,2743.3901,174.1826,2300.1494
3245.9,3565.3,751.4846,116.1933,43.0336,508.4202,65.4286,14.479,3315.8879,102.1681,522.0336,395.6863,67.4454,48.5434,2276.126,146.1765,764.2633
3191.3,3565.6,1220.2598,55.7843,0.5392,778.5441,596.8578,61.201,4026.353,310.1373,1396.1715,2781.7009,320.3873,75.2451,3523.897,235.2598,3367.8921
3177.7,3566.3,1251.8552,40.0461,0.0855,808.1579,1722.7236,61.2039,3879.1777,220.2368,1089.7698,2476.4343,233.1118,75.5395,3375.5593,192.9079,2514.4473
3130.9,3566,1307.3778,42.2833,0.0278,503.2556,432.2889,43.5167,2991.6333,192.1611,702.2389,1759.0723,199.6333,65.5222,3837.0889,137.0611,2002.5
3092.2,3567.1,841.2209,7.6503,0,561.7607,286.9877,31.9816,4520.356,118.0675,837.5767,632.6932,291.6258,1097.5645,2902.4294,146.3436,2170.8159
3225.7,3567,426.5641,9.141,0.1731,780.0641,128.4936,21.641,5796.3975,138.6987,1234.2307,804.0705,83.3205,60.7756,3005.2437,567.3077,2915.0193
3184,3568.3,1379.8684,46.8904,0.0175,1782.1272,596.2193,45.3114,3550.8464,212.4167,833.4254,2510.7632,199.3816,86.6228,3354.6885,176.1667,2031.8684
3201,3569.7,1055.2141,34.3639,0.0581,619.9266,665.2997,23.3547,3553.584,196.2875,644.3731,896.5107,118.4434,72.3486,2950.835,146.9725,1624.7064
3235.2,3569.9,512.0238,460.881,403.1349,328.1905,26.373,13.8016,2264.6428,53.381,204.7857,241.4365,46.4286,39.8413,1740.1349,79.5317,282.9683
